Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
40633,-236.00,36.00,-15472.00,25.38,185.00,147.00,113.00
40737,-264.00,136.00,-15460.00,25.28,191.00,155.00,102.00
40843,-260.00,60.00,-15476.00,25.33,179.00,169.00,91.00
40947,-280.00,16.00,-15656.00,25.38,164.00,176.00,129.00
41053,-216.00,-48.00,-15484.00,25.38,175.00,155.00,119.00
41158,-228.00,148.00,-15564.00,25.42,161.00,171.00,136.00
41263,-244.00,120.00,-15604.00,25.33,165.00,176.00,129.00
41368,-176.00,60.00,-15608.00,25.38,179.00,183.00,122.00
41473,-308.00,88.00,-15632.00,25.42,184.00,196.00,116.00
41578,-224.00,60.00,-15488.00,25.42,189.00,177.00,120.00
41682,-208.00,32.00,-15556.00,25.28,192.00,184.00,129.00
41788,-356.00,72.00,-15608.00,25.28,149.00,182.00,112.00
41893,-240.00,76.00,-15584.00,25.42,188.00,188.00,126.00
41998,-256.00,108.00,-15524.00,25.24,158.00,168.00,106.00
42103,-252.00,112.00,-15568.00,25.28,176.00,160.00,114.00
