Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
233799,0.07,0.02,0.96,28.72,1.36,0.98,1.00
233904,0.08,0.01,0.95,28.81,1.28,1.00,1.05
234008,0.08,0.01,0.96,28.81,1.31,0.95,0.99
234113,0.07,-0.00,0.95,28.72,1.17,0.90,0.88
234217,0.08,0.00,0.95,28.86,1.41,0.91,1.14
234321,0.08,0.00,0.94,28.86,1.31,1.00,1.04
234426,0.08,0.01,0.94,28.77,1.34,1.20,1.02
234531,0.08,0.01,0.96,28.81,1.44,1.05,0.87
234636,0.08,-0.00,0.95,28.81,1.27,0.98,0.92
234740,0.07,0.00,0.95,28.81,1.45,0.98,0.85
234845,0.07,0.00,0.95,28.67,1.24,0.95,0.92
234949,0.08,0.01,0.96,28.86,1.34,0.98,1.02
235054,0.07,0.01,0.94,28.86,1.33,1.09,0.99
235158,0.08,0.00,0.94,28.81,1.34,1.04,1.09
235264,0.08,0.00,0.95,28.77,1.32,1.06,1.02
235368,0.08,0.01,0.95,28.77,1.19,0.90,1.05
235472,0.07,0.00,0.94,28.81,1.43,1.05,0.98
235577,0.08,0.00,0.95,28.81,1.19,1.05,1.00
235681,0.08,0.00,0.96,28.91,1.36,1.00,0.95
235786,0.07,0.00,0.95,28.77,1.35,0.79,1.10
235890,0.08,0.01,0.96,28.86,1.45,1.04,1.05
235996,0.08,-0.00,0.96,28.77,1.36,1.01,1.04
236100,0.08,0.01,0.95,28.91,1.50,0.88,1.00
236205,0.08,0.01,0.95,28.91,1.41,1.00,0.93
236309,0.07,0.01,0.94,28.72,1.31,1.11,0.92
236413,0.07,0.01,0.96,28.91,1.27,1.07,1.10
236518,0.07,0.00,0.95,28.91,1.48,0.98,1.01
236623,0.08,0.01,0.95,28.81,1.47,0.97,0.94
236728,0.07,0.01,0.95,28.72,1.24,0.95,0.98
236832,0.08,0.00,0.95,28.81,1.24,0.82,1.08
236937,0.08,0.01,0.96,28.81,1.18,0.99,0.98
237041,0.07,0.00,0.94,28.77,1.31,1.00,0.89
237146,0.07,0.01,0.95,28.77,1.32,1.07,0.94
237250,0.08,-0.00,0.94,28.86,1.27,0.77,1.01
237356,0.08,0.00,0.96,28.86,1.40,1.03,0.96
237460,0.07,0.01,0.96,28.86,1.36,1.02,0.92
237564,0.08,0.01,0.94,28.77,1.43,0.89,0.93
237669,0.08,0.01,0.96,28.77,1.36,1.05,0.89
237773,0.08,-0.00,0.95,28.86,1.35,0.71,1.05
237878,0.08,0.01,0.97,28.81,1.37,0.85,1.21
237982,0.07,0.01,0.95,28.91,1.26,0.90,0.87
238088,0.08,0.01,0.96,28.91,1.32,0.89,1.05
238192,0.07,0.00,0.95,28.81,1.27,1.03,0.99
238297,0.07,0.01,0.95,28.91,1.39,0.92,1.12
238401,0.08,-0.00,0.96,28.81,1.22,1.05,1.05
238505,0.08,0.01,0.95,28.77,1.37,1.01,0.96
238610,0.08,0.01,0.95,28.81,1.40,1.01,1.04
238715,0.07,0.00,0.94,28.72,1.23,0.89,1.05
238820,0.08,0.01,0.96,28.81,1.61,0.93,0.96
238924,0.08,0.00,0.94,28.91,1.24,1.00,0.99
239029,0.08,0.01,0.96,28.81,1.48,0.98,0.98
239133,0.07,0.01,0.95,28.77,1.34,1.01,1.00
239238,0.08,0.00,0.95,28.86,1.35,0.98,0.99
239342,0.08,0.00,0.95,28.77,1.29,1.13,1.15
239448,0.08,0.00,0.96,28.86,1.37,0.98,1.03
239552,0.07,0.01,0.96,28.77,1.18,1.10,0.89
239656,0.08,0.00,0.94,28.77,1.19,1.02,1.13
239761,0.08,0.01,0.95,28.86,1.37,0.97,1.07
239865,0.07,0.01,0.96,28.91,1.21,1.05,0.94
239970,0.08,0.01,0.96,28.72,1.34,0.90,0.82
240074,0.07,0.01,0.95,28.72,1.21,1.03,0.98
240180,0.08,0.00,0.94,28.72,1.28,1.00,1.03
240284,0.08,0.00,0.96,28.86,1.34,1.12,0.89
240389,0.07,0.00,0.94,28.77,1.40,0.77,1.00
240493,0.07,0.01,0.95,28.86,1.39,1.04,0.95
240598,0.07,0.00,0.95,28.77,1.31,1.10,0.94
240702,0.07,0.00,0.95,28.86,1.34,0.79,1.02
240807,0.08,0.01,0.95,28.77,1.40,1.03,1.01
240912,0.08,0.00,0.94,28.86,1.34,0.95,0.92
241016,0.07,0.01,0.96,28.77,1.38,1.01,1.01
241121,0.07,0.00,0.94,28.86,1.11,0.98,0.83
241225,0.08,0.00,0.96,28.77,1.29,0.98,1.11
241330,0.07,0.00,0.94,28.77,1.27,0.73,0.89
241434,0.08,0.01,0.96,28.72,1.36,0.93,1.00
241540,0.08,0.00,0.95,28.86,1.40,0.95,0.90
241644,0.07,0.01,0.95,28.72,1.24,0.86,1.13
241748,0.08,0.01,0.95,28.81,1.24,0.93,1.07
241853,0.07,0.01,0.94,28.77,1.39,0.99,0.99
241957,0.08,0.01,0.95,28.81,1.29,0.94,1.04
242062,0.07,-0.00,0.94,28.86,1.40,1.08,0.97
242166,0.07,0.01,0.95,28.81,1.33,1.15,0.99
242272,0.07,0.01,0.95,28.81,1.18,0.92,1.12
242376,0.07,0.00,0.94,28.72,1.38,0.89,0.98
242481,0.08,0.00,0.96,28.81,1.44,0.89,1.15
242585,0.07,0.00,0.94,28.72,1.32,0.98,1.08
242690,0.08,0.01,0.96,28.81,1.29,1.00,1.05
242794,0.08,0.01,0.95,28.72,1.21,1.07,1.07
242898,0.08,0.01,0.96,28.81,1.36,1.05,1.15
243004,0.07,0.00,0.95,28.91,1.10,0.98,0.93
243108,0.08,0.00,0.95,28.86,1.46,1.02,1.12
243213,0.07,0.01,0.96,28.72,1.34,0.99,0.98
243317,0.07,0.00,0.95,28.81,1.37,0.85,0.94
243422,0.07,0.01,0.96,28.86,1.20,0.94,1.02
243526,0.08,0.00,0.94,28.86,1.30,0.89,0.80
243632,0.07,0.01,0.95,28.72,1.46,1.08,0.99
243736,0.08,0.00,0.95,28.91,1.34,0.83,1.16
243841,0.08,0.00,0.94,28.77,1.40,0.85,1.03
243945,0.07,0.01,0.95,28.81,1.36,0.92,1.00
244049,0.08,0.00,0.95,28.81,1.40,0.94,0.91
244154,0.07,0.01,0.95,28.81,1.13,1.20,0.89
244258,0.07,0.00,0.95,28.81,1.38,0.88,1.10
244364,0.08,0.01,0.95,28.81,1.47,0.75,1.01
244468,0.08,0.01,0.94,28.77,1.10,0.94,0.98
244573,0.08,0.01,0.96,28.86,1.34,1.02,1.03
244677,0.07,0.01,0.96,28.77,1.31,0.91,0.91
244782,0.07,0.01,0.94,28.86,1.53,1.08,1.13
244886,0.07,-0.00,0.95,28.72,1.33,1.02,1.02
244990,0.08,0.00,0.95,28.81,1.34,0.94,1.10
245096,0.07,0.01,0.97,28.81,1.50,1.10,1.08
245200,0.07,0.01,0.95,28.72,1.33,1.10,1.06
245305,0.08,0.00,0.95,28.81,1.42,1.20,1.12
245409,0.08,0.01,0.95,28.91,1.44,0.99,1.07
245514,0.07,0.00,0.96,28.81,1.41,0.75,0.98
245618,0.07,0.00,0.96,28.81,1.24,0.97,1.06
245724,0.08,0.00,0.95,28.72,1.22,0.74,0.98
245828,0.08,0.01,0.96,28.81,1.25,1.02,1.02
245933,0.08,0.00,0.94,28.81,1.36,0.95,1.02
246037,0.08,0.01,0.95,28.81,1.44,1.08,0.94
246141,0.07,0.01,0.94,28.81,1.30,1.04,1.08
246246,0.08,0.01,0.95,28.81,1.60,0.78,0.97
246350,0.08,0.01,0.96,28.81,1.35,0.97,0.85
246456,0.07,0.00,0.95,28.72,1.44,0.85,0.99
246560,0.08,0.00,0.97,28.91,1.31,1.03,0.97
246665,0.08,0.00,0.93,28.72,1.21,0.89,0.97
246769,0.07,0.01,0.95,28.81,1.39,1.04,0.93
246874,0.07,0.00,0.94,28.72,1.41,1.03,0.92
246978,0.08,0.01,0.96,28.81,1.34,1.00,0.92
247083,0.07,0.01,0.95,28.81,1.18,0.95,0.91
247188,0.07,0.01,0.95,28.81,1.20,0.98,1.10
247292,0.07,0.01,0.96,28.72,1.24,0.97,1.16
247397,0.08,0.01,0.93,28.81,1.08,0.85,1.00
247501,0.08,0.01,0.96,28.72,1.37,1.15,0.96
247606,0.07,0.00,0.94,28.81,1.28,0.92,1.11
247710,0.08,0.00,0.96,28.81,1.17,0.90,1.06
247816,0.08,0.00,0.96,28.81,1.42,0.92,1.06
247920,0.07,0.00,0.94,28.81,1.54,1.07,0.97
248025,0.08,0.01,0.96,28.81,1.50,0.88,1.18
248129,0.08,0.00,0.95,28.72,1.36,1.00,1.07
248233,0.08,0.01,0.97,28.77,1.53,1.06,0.97
248338,0.07,0.00,0.95,28.77,1.23,1.05,0.91
248442,0.08,0.00,0.95,28.81,1.34,1.14,1.02
248548,0.07,0.00,0.96,28.81,1.29,0.83,1.10
248652,0.08,0.01,0.95,28.72,1.31,0.95,0.92
248757,0.07,0.00,0.96,28.72,1.20,1.03,0.97
248861,0.08,0.00,0.94,28.81,1.29,0.98,1.18
248966,0.07,0.01,0.97,28.81,1.33,0.93,0.99
249070,0.07,0.00,0.95,28.72,1.44,0.90,1.01
249175,0.08,0.00,0.95,28.81,1.46,1.11,1.01
249280,0.07,-0.00,0.94,28.81,1.24,0.95,0.87
249384,0.08,0.01,0.95,28.81,1.49,1.08,1.02
249489,0.07,0.00,0.95,28.72,1.46,1.10,0.93
249593,0.07,0.01,0.95,28.86,1.37,0.80,0.98
249698,0.08,0.00,0.96,28.77,1.33,1.04,0.99
249802,0.08,0.00,0.94,28.86,1.33,0.89,1.08
249907,0.08,0.00,0.96,28.77,1.24,1.03,1.00
250012,0.07,0.00,0.95,28.77,1.24,0.85,1.13
250117,0.07,0.01,0.96,28.81,1.31,0.99,1.00
250221,0.07,0.01,0.94,28.86,1.18,0.81,0.84
250326,0.08,0.00,0.95,28.77,1.44,0.86,0.85
250430,0.08,0.01,0.96,28.72,1.24,0.93,1.05
250534,0.07,-0.00,0.95,28.72,1.32,0.98,1.09
250640,0.08,0.00,0.95,28.72,1.31,1.22,1.02
250744,0.08,0.00,0.94,28.86,1.27,0.92,1.15
250849,0.08,0.00,0.97,28.67,1.51,1.05,0.95
250953,0.07,-0.00,0.94,28.77,1.31,0.91,1.08
251058,0.07,0.00,0.95,28.77,1.42,0.93,1.11
251162,0.07,0.01,0.94,28.72,1.38,1.00,1.05
251267,0.07,0.01,0.95,28.81,1.48,0.92,0.91
251372,0.07,0.00,0.96,28.81,1.10,1.16,0.82
251476,0.07,0.00,0.93,28.67,1.34,0.82,0.99
251581,0.07,0.01,0.96,28.77,1.47,0.95,0.97
251685,0.07,0.00,0.95,28.77,1.40,0.89,1.02
251790,0.07,0.01,0.95,28.81,1.35,0.88,0.87
251894,0.07,0.01,0.95,28.72,1.38,0.77,1.01
251999,0.07,0.01,0.95,28.77,1.53,0.86,1.07
252104,0.07,0.00,0.96,28.86,1.46,1.13,0.86
252209,0.08,0.00,0.95,28.77,1.34,1.05,0.89
252313,0.07,0.00,0.96,28.91,1.34,1.08,1.03
252418,0.07,0.00,0.94,28.81,1.30,0.99,0.87
252522,0.08,0.01,0.95,28.81,1.42,0.99,0.85
252626,0.07,0.00,0.95,28.77,1.43,0.93,1.11
252732,0.07,0.01,0.95,28.86,1.28,0.95,0.83
252836,0.07,0.01,0.95,28.72,1.41,1.04,0.95
252941,0.07,0.00,0.95,28.91,1.21,1.06,1.02
253045,0.08,0.01,0.96,28.81,1.32,0.96,1.04
253150,0.07,0.01,0.94,28.81,1.25,0.97,1.07
253254,0.07,0.00,0.96,28.72,1.28,0.96,1.22
253359,0.08,-0.00,0.94,28.72,1.35,0.91,1.07
253464,0.08,0.01,0.95,28.81,1.34,0.79,0.95
253569,0.08,0.01,0.95,28.81,1.40,1.04,0.99
253673,0.07,0.01,0.95,28.91,1.50,1.06,1.01
253777,0.07,0.01,0.96,28.77,1.22,0.97,0.95
253882,0.08,0.01,0.94,28.81,1.42,0.93,1.02
253986,0.08,0.01,0.95,28.81,1.44,1.14,0.91
254091,0.07,0.01,0.95,28.77,1.25,0.92,1.00
254196,0.07,0.00,0.96,28.86,1.36,1.22,0.89
254301,0.07,-0.00,0.94,28.81,1.18,0.95,1.05
254405,0.08,0.00,0.96,28.72,1.40,0.93,1.01
254510,0.08,0.01,0.95,28.81,1.35,1.20,0.99
254614,0.08,0.00,0.94,28.81,1.29,0.94,1.09
254718,0.08,0.01,0.96,28.81,1.17,0.95,1.08
254824,0.07,0.00,0.94,28.72,1.24,0.94,1.15
254928,0.08,0.00,0.96,28.81,1.32,0.98,1.06
255033,0.07,0.00,0.94,28.77,1.32,1.00,1.08
255137,0.07,0.00,0.95,28.77,1.52,0.92,0.98
255242,0.07,0.00,0.95,28.77,1.39,0.99,1.04
255346,0.08,0.01,0.95,28.77,1.45,1.01,0.92
255451,0.07,-0.00,0.96,28.86,1.30,0.99,0.93
255556,0.08,0.00,0.95,28.81,1.37,0.92,0.91
255661,0.07,0.00,0.96,28.81,1.48,0.94,0.98
255765,0.08,-0.00,0.94,28.81,1.32,0.98,1.09
255869,0.08,-0.00,0.94,28.77,1.24,1.05,1.00
255974,0.07,0.01,0.95,28.91,1.12,0.98,0.86
256078,0.07,0.01,0.95,28.81,1.23,0.98,1.00
256183,0.09,0.01,0.96,28.81,1.22,0.92,1.02
256288,0.07,-0.00,0.94,28.81,1.49,0.92,1.08
256393,0.07,0.01,0.96,28.77,1.48,0.98,1.02
256497,0.07,0.00,0.95,28.86,1.41,0.82,1.04
256602,0.08,0.01,0.96,28.86,1.30,0.94,1.21
256706,0.09,0.01,0.95,28.86,1.37,0.99,0.99
256811,0.08,0.00,0.94,28.77,1.47,0.88,1.06
256915,0.08,0.01,0.97,28.77,1.51,1.05,1.11
257020,0.08,0.00,0.95,28.77,1.58,0.79,1.05
257125,0.08,0.01,0.96,28.72,1.42,1.05,0.87
257229,0.08,0.00,0.94,28.81,1.27,0.93,0.95
257334,0.08,0.01,0.96,28.77,1.42,0.89,0.89
257438,0.08,0.00,0.95,28.86,1.26,0.95,0.98
257543,0.07,0.01,0.96,28.72,1.44,0.82,0.96
257648,0.08,0.00,0.95,28.81,1.15,1.04,0.96
257753,0.08,0.01,0.94,28.81,1.29,1.06,0.98
257857,0.07,0.01,0.96,28.81,1.28,0.86,1.08
257961,0.07,0.00,0.94,28.72,1.32,0.95,0.91
258066,0.07,0.01,0.96,28.81,1.47,0.88,1.04
258170,0.07,0.00,0.95,28.81,1.27,0.90,1.01
258275,0.08,0.01,0.95,28.81,1.50,1.03,1.00
258380,0.08,0.00,0.95,28.81,1.31,0.95,1.07
258485,0.08,0.01,0.95,28.81,1.27,0.87,0.98
258589,0.07,0.00,0.97,28.81,1.37,0.97,0.91
258694,0.08,0.00,0.94,28.81,1.35,0.92,0.98
258798,0.08,-0.00,0.96,28.81,1.15,1.18,0.94
258903,0.07,0.01,0.94,28.81,1.27,1.06,0.86
259007,0.08,0.00,0.95,28.77,1.32,0.93,0.97
259112,0.08,0.00,0.95,28.77,1.25,0.74,1.06
259217,0.07,0.00,0.94,28.77,1.37,1.12,0.92
259321,0.07,-0.00,0.95,28.77,1.30,0.91,0.90
259426,0.07,0.01,0.94,28.81,1.35,1.09,1.01
259530,0.08,0.01,0.96,28.81,1.31,1.17,0.91
259635,0.08,0.00,0.95,28.86,1.47,0.84,1.05
259739,0.08,0.01,0.96,28.77,1.59,0.97,0.97
259845,0.08,0.00,0.94,28.72,1.34,0.86,1.08
259949,0.08,0.00,0.95,28.81,1.45,0.97,0.95
260054,0.08,0.01,0.95,28.77,1.22,0.98,0.95
260158,0.08,0.00,0.93,28.77,1.39,0.87,1.00
260262,0.07,0.01,0.95,28.77,1.44,0.96,1.00
260367,0.07,0.00,0.94,28.91,1.29,0.91,0.98
260471,0.07,0.01,0.97,28.81,1.38,1.17,0.98
260577,0.08,0.01,0.95,28.81,1.25,0.92,0.80
260681,0.08,0.01,0.95,28.81,1.27,0.93,0.99
260786,0.08,-0.00,0.95,28.77,1.25,1.07,0.90
260890,0.08,0.00,0.94,28.77,1.41,1.05,0.95
260995,0.08,0.01,0.96,28.86,1.15,0.80,0.89
261099,0.08,0.00,0.94,28.77,1.34,0.89,0.98
261204,0.08,0.01,0.96,28.81,1.30,0.90,1.07
261309,0.07,0.01,0.94,28.81,1.38,1.13,1.02
261413,0.08,0.01,0.96,28.81,1.38,0.99,0.87
261518,0.08,0.01,0.96,28.81,1.27,1.01,1.06
261622,0.07,0.01,0.95,28.62,1.35,0.79,1.02
261727,0.08,0.00,0.95,28.81,1.21,0.94,1.10
261831,0.07,0.00,0.94,28.77,1.16,0.80,0.98
261937,0.08,0.01,0.95,28.86,1.32,0.98,0.99
262041,0.07,0.00,0.95,28.77,1.16,0.92,1.02
262146,0.08,0.01,0.96,28.72,1.27,0.94,0.84
262250,0.08,0.01,0.94,28.81,1.36,1.03,1.03
262354,0.08,0.01,0.95,28.77,1.47,0.88,1.18
262459,0.08,0.01,0.96,28.77,1.40,1.15,0.85
262563,0.07,0.01,0.95,28.72,1.60,1.10,1.02
262669,0.07,0.01,0.96,28.81,1.40,1.02,0.97
262773,0.08,-0.00,0.94,28.86,1.35,0.86,1.02
262878,0.08,0.01,0.96,28.86,1.34,0.93,0.94
262982,0.07,0.01,0.95,28.77,1.36,0.99,1.05
263087,0.08,0.01,0.95,28.77,1.39,1.05,1.18
263191,0.08,0.00,0.94,28.86,1.46,1.17,1.17
263297,0.08,0.00,0.95,28.81,1.21,0.88,0.84
263401,0.07,0.01,0.96,28.67,1.47,0.96,1.05
263505,0.09,0.01,0.95,28.81,1.32,0.81,1.10
263610,0.08,0.01,0.96,28.72,1.50,0.85,1.08
263714,0.08,0.00,0.94,28.81,1.21,0.86,0.77
263819,0.08,0.01,0.95,28.81,1.34,1.08,0.96
263923,0.08,0.00,0.94,28.77,1.43,1.05,1.01
264029,0.08,0.01,0.95,28.77,1.40,1.05,1.08
264133,0.07,0.00,0.95,28.86,1.24,0.97,0.98
264238,0.08,0.01,0.94,28.81,1.27,0.90,1.02
264342,0.08,0.01,0.97,28.77,1.27,1.15,0.81
264446,0.08,-0.00,0.94,28.86,1.33,0.92,0.92
264551,0.08,0.01,0.95,28.81,1.17,1.00,1.13
264656,0.07,-0.00,0.95,28.81,1.15,0.95,1.00
264761,0.08,0.01,0.95,28.86,1.40,1.09,1.02
264865,0.07,0.01,0.95,28.91,1.18,0.99,1.07
264970,0.07,0.01,0.95,28.77,1.19,0.86,1.00
265074,0.07,0.01,0.96,28.86,1.35,0.82,1.08
265179,0.08,-0.00,0.95,28.77,1.27,1.05,1.03
265283,0.08,0.01,0.96,28.77,1.41,0.92,1.04
265389,0.07,0.00,0.95,28.86,1.40,0.86,1.00
265493,0.08,-0.01,0.96,28.81,1.43,0.83,1.09
265597,0.07,0.00,0.94,28.91,1.31,1.11,1.05
265702,0.07,0.00,0.95,28.81,1.41,0.95,1.11
265806,0.07,0.01,0.94,28.91,1.46,1.07,1.11
265911,0.08,0.00,0.94,28.81,1.15,0.97,0.97
266015,0.08,0.01,0.96,28.77,1.41,0.99,1.06
266121,0.08,0.00,0.95,28.77,1.24,1.08,1.01
266225,0.08,0.00,0.95,28.81,1.34,0.93,1.02
266330,0.08,0.00,0.96,28.81,1.30,1.14,1.11
266434,0.08,0.00,0.94,28.77,1.30,1.02,1.18
266539,0.08,-0.00,0.95,28.81,1.48,0.92,1.04
266643,0.07,0.01,0.94,28.81,1.31,0.89,0.99
266748,0.07,0.01,0.96,28.86,1.41,1.01,0.93
266853,0.08,0.00,0.95,28.81,1.20,0.97,1.05
266957,0.07,0.01,0.96,28.81,1.40,0.89,0.94
267062,0.07,0.00,0.96,28.77,1.33,1.11,1.01
267166,0.08,0.01,0.95,28.72,1.42,0.99,0.99
267271,0.07,0.01,0.95,28.72,1.33,1.05,1.00
267375,0.08,0.00,0.94,28.77,1.40,1.02,0.93
267481,0.08,0.01,0.96,28.81,1.45,1.05,1.02
267585,0.08,0.00,0.94,28.81,1.33,0.86,0.97
267689,0.08,0.00,0.96,28.86,1.36,1.07,1.05
267794,0.07,0.01,0.94,28.86,1.15,0.94,0.99
267898,0.08,0.01,0.94,28.86,1.50,1.11,0.94
268003,0.07,0.00,0.95,28.91,1.30,1.14,0.98
268107,0.08,0.00,0.95,28.91,1.37,0.99,1.10
268213,0.07,0.01,0.95,28.81,1.26,1.04,0.95
268317,0.08,0.00,0.94,28.81,1.24,1.02,1.03
268422,0.08,0.00,0.95,28.81,1.46,1.10,1.02
268526,0.08,0.01,0.94,28.81,1.32,1.02,1.05
268631,0.07,0.01,0.95,28.81,1.41,0.94,1.09
268735,0.07,0.00,0.96,28.81,1.36,0.91,0.98
268839,0.08,0.00,0.94,28.81,1.33,0.84,0.96
268945,0.08,-0.00,0.96,28.91,1.25,1.00,0.98
269049,0.07,0.00,0.94,28.91,1.41,0.90,1.07
269154,0.07,0.01,0.97,28.86,1.27,1.07,1.02
269258,0.08,0.00,0.95,28.77,1.29,1.08,0.93
269363,0.07,0.01,0.96,28.77,1.35,0.98,0.88
269467,0.07,0.00,0.94,28.86,1.37,1.02,1.07
269573,0.08,0.00,0.95,28.77,1.37,0.98,0.98
269677,0.08,0.00,0.96,28.95,1.40,0.89,0.83
269782,0.07,0.00,0.95,28.77,1.44,0.98,0.99
269886,0.07,0.00,0.96,28.77,1.39,1.18,0.95
269990,0.07,0.00,0.94,28.91,1.21,0.89,1.01
270095,0.08,0.01,0.96,28.81,1.40,0.95,1.03
270199,0.08,0.00,0.94,28.81,1.29,0.91,0.90
270305,0.08,0.01,0.96,28.91,1.41,1.20,1.03
270409,0.07,0.01,0.95,28.81,1.19,0.84,0.98
270514,0.08,0.00,0.95,28.81,1.24,1.04,0.83
270618,0.07,0.02,0.96,28.81,1.34,0.95,1.02
270723,0.08,0.00,0.94,28.81,1.20,0.82,1.02
270827,0.07,0.01,0.96,28.77,1.30,1.02,1.09
270931,0.07,0.00,0.95,28.86,1.28,1.10,1.20
271037,0.07,0.01,0.95,28.86,1.46,0.97,1.05
271141,0.07,0.01,0.94,28.81,1.27,1.08,0.92
271246,0.07,0.00,0.96,28.81,1.29,0.76,0.95
271350,0.08,0.01,0.96,28.81,1.47,0.94,0.83
271455,0.07,0.01,0.94,28.86,1.39,0.95,1.00
271559,0.08,0.00,0.96,28.81,1.44,1.02,0.92
271664,0.07,-0.00,0.93,28.86,1.43,0.89,1.11
271769,0.08,0.00,0.94,28.77,1.40,1.11,1.01
271874,0.07,0.01,0.94,28.86,1.36,0.90,1.01
271978,0.07,0.00,0.95,28.77,1.34,0.98,1.11
272082,0.08,0.01,0.96,28.81,1.28,1.16,0.86
272187,0.08,0.01,0.95,28.81,1.31,1.08,0.89
272291,0.08,0.01,0.95,28.86,1.44,1.21,1.00
272397,0.07,0.00,0.95,28.86,1.20,1.04,0.95
272501,0.07,-0.00,0.96,28.81,1.36,0.92,1.08
272606,0.08,0.01,0.94,28.81,1.34,0.72,1.08
272710,0.08,0.00,0.96,28.86,1.43,1.08,0.97
272815,0.08,-0.00,0.95,28.81,1.27,1.02,1.02
272919,0.08,0.00,0.95,28.81,1.29,1.02,0.89
273024,0.07,0.00,0.95,28.86,1.56,1.01,0.95
273129,0.08,0.00,0.95,28.77,1.31,0.92,0.84
273233,0.08,0.01,0.97,28.86,1.37,0.92,0.95
273338,0.08,0.01,0.93,28.86,1.37,0.88,0.86
273442,0.08,0.01,0.95,28.77,1.34,0.98,1.07
273547,0.07,0.01,0.95,28.77,1.21,1.11,1.08
273651,0.08,0.00,0.95,28.81,1.36,0.89,0.96
273756,0.07,0.00,0.95,28.81,1.30,0.95,0.97
273861,0.07,0.00,0.95,28.81,1.40,0.92,0.99
273966,0.07,0.00,0.96,28.91,1.32,1.08,0.98
274070,0.08,0.00,0.95,28.91,1.34,0.79,0.95
274174,0.08,0.00,0.96,28.77,1.36,1.08,0.95
274279,0.08,0.00,0.94,28.81,1.51,0.88,0.94
274383,0.07,0.00,0.95,28.81,1.31,0.85,0.99
274488,0.08,0.00,0.95,28.91,1.49,0.89,1.08
274593,0.07,0.01,0.94,28.81,1.23,1.09,0.82
274698,0.08,0.00,0.96,28.81,1.36,1.07,1.18
274802,0.08,0.00,0.94,28.81,1.24,1.04,0.84
274907,0.07,0.00,0.96,28.77,1.27,0.92,1.05
275011,0.08,0.01,0.94,28.95,1.17,0.88,0.98
275116,0.08,0.01,0.95,28.81,1.27,0.95,0.92
275221,0.07,0.00,0.95,28.81,1.15,0.92,0.93
275325,0.08,0.01,0.95,28.91,1.27,0.81,0.91
275430,0.07,0.00,0.96,28.81,1.24,0.82,0.95
275534,0.07,0.00,0.94,28.91,1.25,0.88,1.04
275639,0.07,0.01,0.96,28.91,1.35,1.03,0.95
275743,0.07,0.00,0.95,28.81,1.39,1.02,1.08
275848,0.08,0.00,0.96,28.81,1.37,1.06,0.98
275953,0.08,0.01,0.95,28.81,1.37,0.92,0.94
276058,0.08,0.00,0.95,28.91,1.36,0.88,1.04
276162,0.08,0.01,0.96,28.91,1.41,0.90,0.85
276267,0.07,0.01,0.94,28.86,1.33,0.94,1.08
276371,0.07,0.00,0.96,28.91,1.24,1.15,0.87
276475,0.08,0.00,0.94,28.86,1.16,0.90,0.88
276580,0.07,0.01,0.96,29.00,1.41,1.05,0.92
276685,0.08,-0.00,0.94,28.81,1.27,0.95,0.95
276790,0.07,0.00,0.94,28.91,1.43,1.04,1.07
276894,0.07,-0.00,0.95,28.91,1.31,1.02,0.98
276999,0.07,0.00,0.95,28.81,1.27,0.88,0.89
277103,0.07,0.01,0.96,28.81,1.45,1.02,0.97
277208,0.07,0.00,0.93,28.91,1.42,0.79,0.97
277312,0.08,0.01,0.97,28.81,1.44,0.94,1.07
277417,0.08,0.00,0.95,28.86,1.23,1.01,0.95
277522,0.08,0.01,0.95,28.95,1.36,0.92,0.95
277626,0.07,0.00,0.94,28.86,1.27,0.93,1.05
277731,0.08,0.01,0.95,28.77,1.36,0.96,0.89
277835,0.08,0.00,0.96,28.86,1.40,1.11,0.82
277940,0.08,0.00,0.94,28.86,1.49,1.02,0.89
278045,0.07,0.00,0.96,28.77,1.24,1.08,0.94
278150,0.07,0.00,0.94,28.86,1.40,0.86,0.98
278254,0.08,0.01,0.96,28.77,1.32,0.97,0.92
278359,0.07,0.00,0.95,28.86,1.19,1.02,1.02
278463,0.07,0.00,0.95,28.86,1.49,0.86,1.01
278567,0.07,-0.00,0.95,28.91,1.47,0.93,0.92
278672,0.07,0.00,0.94,28.81,1.44,0.92,1.03
278777,0.08,0.01,0.96,28.81,1.46,1.00,1.02
278882,0.08,0.01,0.94,28.91,1.33,0.93,1.02
278986,0.08,0.01,0.95,28.81,1.21,0.94,1.02
279091,0.08,0.00,0.94,28.91,1.31,0.80,0.86
279195,0.08,0.01,0.95,28.81,1.36,0.92,0.88
279300,0.08,0.00,0.95,28.81,1.34,0.97,0.92
279404,0.07,-0.00,0.94,28.81,1.23,1.15,0.92
279510,0.08,0.00,0.96,28.91,1.44,0.94,1.15
279614,0.08,-0.00,0.94,28.81,1.27,0.88,0.89
279718,0.08,0.01,0.96,28.81,1.51,1.06,0.98
279823,0.08,0.01,0.95,28.81,1.29,0.83,1.04
279927,0.08,0.01,0.95,28.91,1.41,0.90,0.91
280032,0.08,0.01,0.96,28.86,1.44,1.05,1.00
280137,0.07,-0.00,0.94,28.86,1.50,1.01,1.07
280242,0.07,0.00,0.96,28.86,1.40,0.94,1.07
280346,0.08,0.01,0.95,28.86,1.28,0.94,1.12
280451,0.08,0.01,0.96,28.86,1.40,1.07,0.95
280555,0.07,0.00,0.94,28.86,1.29,1.07,1.03
