Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
88519,0.06,-1.03,0.08,29.28,1.28,1.05,1.01
88624,0.04,-1.00,0.08,29.33,1.37,1.05,0.91
88728,0.05,-1.03,0.07,29.33,1.34,0.89,1.14
88833,0.05,-1.00,0.09,29.38,1.29,0.91,1.07
88937,0.05,-1.02,0.08,29.38,1.44,1.08,1.01
89042,0.05,-1.02,0.08,29.33,1.20,1.15,0.95
89147,0.04,-1.00,0.08,29.28,1.66,0.84,0.95
89251,0.06,-1.03,0.07,29.38,0.96,1.03,0.93
89356,0.05,-1.00,0.07,29.33,1.42,1.01,1.10
89460,0.05,-1.03,0.08,29.28,1.22,1.08,0.93
89565,0.04,-1.00,0.08,29.33,1.36,0.98,1.01
89669,0.05,-1.03,0.08,29.24,1.11,0.94,1.11
89774,0.05,-1.00,0.08,29.38,1.32,0.82,0.87
89878,0.05,-1.01,0.08,29.33,1.18,0.92,1.02
89984,0.04,-1.01,0.08,29.42,1.31,0.96,0.94
90088,0.05,-1.01,0.08,29.24,1.32,0.92,0.93
90192,0.05,-1.02,0.08,29.33,1.34,0.95,1.00
90297,0.05,-1.00,0.08,29.42,1.56,0.85,1.05
90401,0.05,-1.03,0.08,29.33,1.34,0.95,1.02
90506,0.05,-1.00,0.08,29.33,1.49,0.81,0.93
90610,0.06,-1.03,0.08,29.33,1.08,0.98,1.05
90715,0.05,-1.01,0.08,29.33,1.47,0.87,0.99
90819,0.05,-1.02,0.08,29.33,1.04,0.83,0.99
90925,0.05,-1.02,0.08,29.33,1.35,0.93,0.89
91029,0.05,-1.00,0.07,29.33,0.95,0.91,0.82
91133,0.05,-1.03,0.09,29.38,1.36,0.89,1.05
91238,0.05,-0.99,0.07,29.28,1.25,1.06,0.75
91342,0.05,-1.02,0.09,29.42,1.40,1.04,1.18
91447,0.05,-1.01,0.09,29.28,1.25,1.03,0.92
91551,0.05,-1.02,0.07,29.33,1.29,1.02,0.99
91656,0.05,-1.01,0.08,29.38,1.32,1.00,0.85
91760,0.05,-1.01,0.07,29.38,1.24,1.16,0.76
91866,0.05,-1.02,0.08,29.38,1.24,1.08,0.98
91970,0.05,-0.99,0.09,29.24,1.30,1.05,1.14
92075,0.05,-1.03,0.08,29.24,1.46,0.94,0.99
92179,0.04,-1.00,0.08,29.33,1.20,1.00,1.01
92283,0.05,-1.02,0.07,29.24,1.47,0.89,1.04
92388,0.05,-1.00,0.08,29.38,1.15,1.12,1.01
92492,0.05,-1.02,0.08,29.42,1.43,1.13,1.04
92597,0.05,-1.02,0.08,29.38,1.37,0.95,1.07
92701,0.05,-1.01,0.08,29.38,1.48,1.07,1.08
92807,0.06,-1.02,0.08,29.38,1.35,0.88,1.09
92911,0.05,-0.99,0.06,29.33,1.37,1.04,0.96
93016,0.05,-1.03,0.07,29.33,1.16,0.94,1.01
93120,0.04,-1.00,0.08,29.42,1.38,0.73,0.79
93224,0.04,-1.02,0.08,29.42,1.46,1.02,1.00
93329,0.05,-1.01,0.08,29.33,1.21,1.14,0.93
93433,0.05,-1.01,0.08,29.33,1.43,1.04,1.01
93538,0.05,-1.02,0.08,29.28,1.24,0.83,1.09
93642,0.04,-1.00,0.08,29.28,1.49,0.94,0.98
93747,0.05,-1.03,0.08,29.38,1.11,0.89,0.86
93852,0.04,-1.00,0.09,29.38,1.48,0.85,0.92
93957,0.05,-1.03,0.08,29.28,1.26,0.93,1.05
94061,0.05,-1.01,0.08,29.38,1.47,1.01,1.00
94166,0.05,-1.01,0.08,29.28,1.36,0.95,1.02
94270,0.05,-1.02,0.08,29.42,1.41,0.95,1.01
94374,0.04,-1.00,0.07,29.42,1.31,0.87,0.95
94479,0.06,-1.03,0.07,29.33,1.37,0.82,0.98
94583,0.04,-1.00,0.08,29.38,1.35,0.91,0.89
94688,0.05,-1.03,0.08,29.33,1.22,0.96,0.86
94793,0.05,-1.00,0.08,29.38,1.12,0.95,0.79
94898,0.06,-1.03,0.08,29.28,1.30,0.94,1.10
95002,0.05,-1.00,0.08,29.33,1.23,0.83,0.85
95107,0.05,-1.02,0.08,29.28,1.11,0.87,1.00
95211,0.06,-1.02,0.09,29.33,1.45,0.92,0.99
95315,0.04,-1.00,0.08,29.28,1.30,0.91,0.98
95420,0.05,-1.03,0.08,29.28,1.45,1.06,0.98
95524,0.04,-1.00,0.08,29.28,1.26,1.06,0.88
95629,0.05,-1.03,0.08,29.33,1.30,1.05,1.12
95734,0.05,-1.00,0.09,29.47,1.21,1.07,0.94
95839,0.05,-1.02,0.08,29.33,1.50,1.15,1.02
95943,0.05,-1.01,0.09,29.24,1.26,0.99,0.90
96048,0.05,-1.01,0.07,29.38,1.36,1.15,0.98
96152,0.05,-1.02,0.08,29.38,0.98,1.03,0.94
96257,0.05,-1.01,0.08,29.42,1.41,1.00,0.92
96361,0.05,-1.03,0.08,29.33,1.15,1.02,1.00
96465,0.04,-0.99,0.08,29.33,1.51,0.97,0.95
96570,0.05,-1.03,0.08,29.38,1.37,0.98,1.00
96675,0.04,-1.00,0.08,29.38,1.34,1.03,0.85
96780,0.05,-1.03,0.08,29.38,1.60,0.91,1.15
96884,0.05,-1.01,0.07,29.28,1.27,0.92,0.95
96989,0.05,-1.01,0.08,29.38,1.60,0.86,0.92
97093,0.05,-1.03,0.08,29.42,1.16,0.89,0.98
97198,0.05,-1.00,0.08,29.38,1.39,0.91,0.81
97302,0.05,-1.03,0.09,29.33,1.11,0.99,0.96
97406,0.05,-1.00,0.08,29.33,1.44,1.04,0.92
97511,0.05,-1.02,0.08,29.38,1.17,0.81,1.00
97615,0.05,-1.00,0.08,29.33,1.40,0.98,1.01
97721,0.05,-1.01,0.07,29.47,1.32,0.93,1.05
97825,0.05,-1.01,0.08,29.38,1.37,1.14,1.02
97930,0.05,-1.00,0.08,29.42,1.23,1.11,1.09
98034,0.04,-1.02,0.07,29.28,1.28,0.95,0.96
98139,0.04,-1.00,0.08,29.38,1.29,0.80,0.92
98243,0.05,-1.03,0.08,29.24,1.13,0.91,1.09
98348,0.05,-1.01,0.08,29.38,1.28,1.08,1.00
98452,0.05,-1.02,0.08,29.33,1.15,0.99,0.97
98556,0.05,-1.02,0.08,29.38,1.34,1.08,1.16
98662,0.05,-1.01,0.08,29.33,1.19,0.96,1.04
98766,0.06,-1.03,0.08,29.33,1.50,0.95,1.12
98871,0.04,-1.00,0.07,29.42,1.14,0.95,0.98
98975,0.05,-1.03,0.08,29.33,1.37,1.05,1.02
99080,0.05,-0.99,0.07,29.24,1.27,0.94,0.98
99184,0.05,-1.03,0.07,29.28,1.57,1.08,0.98
99289,0.05,-1.01,0.08,29.38,1.20,0.99,0.88
99393,0.05,-1.02,0.07,29.28,1.43,1.00,0.98
99497,0.05,-1.02,0.08,29.38,1.27,0.87,0.98
99603,0.06,-1.00,0.07,29.33,1.22,1.09,1.05
99707,0.05,-1.03,0.09,29.33,1.31,1.04,1.03
99812,0.05,-1.00,0.07,29.38,1.21,0.89,1.00
99916,0.06,-1.02,0.07,29.33,1.28,0.97,1.05
100021,0.05,-1.00,0.09,29.28,1.21,0.98,0.96
100125,0.05,-1.02,0.08,29.33,1.57,1.06,1.11
100230,0.05,-1.01,0.07,29.38,1.14,1.08,0.89
100334,0.05,-1.01,0.09,29.28,1.57,1.07,1.03
100440,0.06,-1.02,0.08,29.38,1.07,1.07,1.12
100544,0.05,-1.00,0.08,29.33,1.40,1.14,1.03
100648,0.05,-1.03,0.08,29.38,1.08,0.95,1.07
100753,0.05,-1.00,0.07,29.33,1.47,0.82,1.09
100857,0.05,-1.03,0.07,29.28,1.09,0.95,1.01
100962,0.05,-1.01,0.08,29.33,1.50,0.84,0.89
101066,0.05,-1.01,0.08,29.33,1.18,1.02,1.02
101172,0.05,-1.02,0.08,29.28,1.38,0.92,1.04
101276,0.05,-1.00,0.08,29.24,1.24,0.95,1.02
101381,0.05,-1.03,0.08,29.38,1.24,0.98,0.93
101485,0.05,-1.00,0.08,29.33,1.34,0.92,1.11
101590,0.06,-1.02,0.08,29.28,1.29,0.82,1.05
101694,0.05,-1.00,0.09,29.42,1.58,0.97,0.89
101799,0.06,-1.02,0.07,29.28,1.15,0.79,1.05
101904,0.05,-1.01,0.08,29.38,1.56,0.94,1.03
102008,0.05,-1.00,0.08,29.33,1.28,0.95,1.05
102113,0.05,-1.03,0.08,29.47,1.46,0.91,1.02
102217,0.05,-1.00,0.09,29.38,1.21,1.15,0.85
102322,0.05,-1.03,0.09,29.33,1.39,1.03,0.99
102426,0.05,-1.00,0.07,29.42,1.30,0.91,0.88
102532,0.04,-1.02,0.08,29.28,1.53,1.00,1.12
102636,0.05,-1.00,0.08,29.33,1.27,0.95,0.99
102740,0.05,-1.01,0.08,29.28,1.54,1.14,0.92
102845,0.05,-1.02,0.08,29.38,1.23,1.04,1.11
102949,0.05,-1.00,0.08,29.38,1.45,0.76,1.02
103054,0.05,-1.03,0.07,29.33,1.46,0.98,1.18
103159,0.05,-1.00,0.07,29.28,1.34,1.12,0.87
103264,0.05,-1.03,0.08,29.24,1.42,1.03,1.02
103368,0.04,-1.01,0.08,29.28,1.30,0.89,0.73
103473,0.05,-1.02,0.07,29.28,1.42,1.03,1.04
103577,0.05,-1.01,0.09,29.28,1.16,1.02,0.95
103682,0.05,-1.00,0.07,29.38,1.44,1.02,1.02
103786,0.05,-1.02,0.08,29.33,1.15,0.92,1.11
103891,0.04,-0.99,0.08,29.33,1.46,1.05,1.02
103996,0.05,-1.03,0.08,29.38,1.31,1.00,1.06
104100,0.05,-1.01,0.08,29.28,1.54,0.88,0.84
104205,0.05,-1.02,0.07,29.33,1.19,1.05,0.92
104309,0.05,-1.01,0.07,29.24,1.26,1.01,0.94
104414,0.05,-1.01,0.07,29.38,1.36,1.20,0.77
104519,0.05,-1.02,0.07,29.38,1.28,0.87,1.15
104624,0.05,-0.99,0.08,29.33,1.27,0.82,0.89
104728,0.05,-1.03,0.08,29.38,1.27,0.99,1.10
104833,0.05,-1.01,0.09,29.28,1.26,0.85,0.82
104937,0.05,-1.02,0.07,29.33,1.24,0.93,1.05
105041,0.05,-1.01,0.08,29.33,1.43,0.86,0.76
105146,0.05,-1.00,0.08,29.38,1.27,0.92,1.04
105251,0.05,-1.03,0.08,29.38,1.33,0.91,1.01
105356,0.05,-0.99,0.07,29.47,1.15,0.93,0.94
105460,0.05,-1.03,0.09,29.42,1.39,1.08,1.16
105565,0.05,-1.00,0.08,29.33,1.34,0.97,0.85
105669,0.05,-1.03,0.08,29.38,1.46,0.99,0.90
105774,0.05,-1.01,0.08,29.38,1.13,0.91,1.02
105879,0.05,-1.02,0.08,29.33,1.46,1.00,1.01
105984,0.05,-1.01,0.09,29.38,1.08,0.90,0.98
106088,0.05,-1.00,0.08,29.24,1.46,1.06,0.94
106192,0.05,-1.03,0.07,29.28,1.27,0.98,0.87
106297,0.05,-1.00,0.08,29.33,1.49,1.10,0.97
106401,0.06,-1.03,0.08,29.38,1.64,1.10,1.10
106506,0.05,-1.00,0.07,29.33,1.32,1.07,0.89
106611,0.05,-1.01,0.07,29.33,1.53,0.82,1.07
106716,0.05,-1.01,0.08,29.38,1.35,0.86,0.70
106820,0.04,-1.01,0.08,29.47,1.47,0.93,0.93
106925,0.07,-1.03,0.07,29.42,1.51,0.99,1.12
107029,0.05,-1.00,0.07,29.38,1.56,0.89,0.91
107133,0.05,-1.02,0.09,29.28,1.35,1.08,0.86
107238,0.06,-1.03,0.07,29.28,1.51,0.95,1.06
107343,0.05,-1.02,0.08,29.42,1.34,1.15,0.89
107448,0.05,-1.03,0.08,29.24,1.44,0.97,0.88
107552,0.05,-1.01,0.08,29.38,1.40,1.09,1.03
107657,0.05,-1.03,0.07,29.38,1.34,0.95,0.96
107761,0.05,-1.00,0.08,29.28,1.40,0.93,1.00
107866,0.05,-1.03,0.07,29.33,1.55,1.12,0.98
107971,0.05,-1.00,0.08,29.33,1.17,0.92,0.86
108076,0.05,-1.01,0.08,29.28,1.47,0.95,1.11
108180,0.05,-1.02,0.07,29.33,1.19,0.91,0.94
108284,0.05,-1.02,0.08,29.38,0.89,1.03,0.98
108389,0.06,-1.02,0.08,29.33,1.35,0.95,0.97
108493,0.05,-1.01,0.08,29.38,1.38,0.91,0.82
108598,0.06,-1.03,0.08,29.38,1.30,0.82,1.15
108703,0.05,-1.00,0.08,29.33,1.18,0.94,0.87
108808,0.05,-1.03,0.08,29.28,1.17,0.92,1.05
108912,0.05,-1.01,0.08,29.33,0.82,0.86,0.84
109017,0.04,-1.01,0.07,29.38,1.57,0.88,0.96
109121,0.05,-1.01,0.07,29.33,1.15,1.00,0.92
109225,0.05,-1.00,0.08,29.33,1.56,1.07,1.00
109331,0.06,-1.03,0.09,29.38,1.06,0.86,0.95
109435,0.05,-1.00,0.08,29.28,1.25,0.87,1.01
109540,0.05,-1.03,0.08,29.28,1.13,0.78,1.02
109644,0.05,-1.01,0.08,29.42,1.01,0.98,1.03
109749,0.05,-1.01,0.08,29.38,1.09,0.98,0.92
109853,0.05,-1.02,0.07,29.24,1.15,0.94,0.82
109958,0.05,-1.00,0.08,29.38,1.25,1.02,0.99
110063,0.05,-1.03,0.07,29.33,1.24,0.82,1.05
110168,0.05,-1.00,0.08,29.28,1.15,1.02,0.86
110272,0.05,-1.03,0.08,29.24,1.41,0.89,0.94
110376,0.04,-1.00,0.09,29.33,1.40,0.84,0.85
110481,0.05,-1.03,0.08,29.28,1.53,0.93,1.18
110585,0.05,-1.00,0.09,29.38,1.31,0.88,0.92
110691,0.04,-1.01,0.07,29.28,1.27,1.03,0.96
110795,0.05,-1.03,0.09,29.33,1.34,0.96,1.05
110900,0.05,-0.99,0.08,29.38,1.32,0.85,1.03
111004,0.05,-1.03,0.08,29.24,1.45,1.02,0.96
111109,0.05,-0.99,0.09,29.28,1.10,0.94,0.91
111213,0.05,-1.02,0.07,29.33,1.53,1.08,1.05
111318,0.05,-1.01,0.08,29.38,1.34,0.92,0.78
111423,0.04,-1.01,0.09,29.38,2.09,0.94,1.03
111527,0.05,-1.02,0.08,29.33,1.56,0.75,1.15
111632,0.04,-1.01,0.07,29.33,1.63,0.85,0.94
111736,0.05,-1.02,0.08,29.38,1.09,1.15,1.07
111841,0.05,-1.00,0.07,29.38,1.40,0.99,1.01
111945,0.05,-1.03,0.09,29.28,1.20,0.95,1.17
112051,0.05,-1.01,0.08,29.42,1.53,0.83,0.99
112155,0.05,-1.01,0.08,29.38,1.47,1.11,1.05
112260,0.05,-1.02,0.08,29.38,1.37,0.97,1.08
112364,0.05,-1.00,0.09,29.38,1.35,0.74,1.05
112468,0.05,-1.03,0.08,29.33,1.23,0.89,1.02
112573,0.05,-1.00,0.09,29.33,1.40,0.91,0.91
112677,0.05,-1.03,0.07,29.33,1.31,0.96,1.18
112783,0.05,-1.00,0.08,29.28,1.48,0.98,0.85
112887,0.04,-1.02,0.08,29.38,1.34,1.05,1.10
112992,0.05,-1.01,0.09,29.38,1.33,0.86,0.99
113096,0.04,-1.01,0.08,29.33,1.26,1.01,0.87
113201,0.05,-1.02,0.08,29.42,1.68,1.05,1.13
113305,0.05,-1.00,0.08,29.38,1.05,0.89,0.98
113410,0.05,-1.02,0.09,29.28,1.46,1.00,1.03
113515,0.05,-1.00,0.09,29.28,1.24,1.02,0.79
113619,0.05,-1.02,0.08,29.28,1.66,1.07,1.15
113724,0.06,-1.00,0.08,29.38,1.36,0.97,1.05
113828,0.05,-1.01,0.08,29.33,1.58,1.08,1.07
113933,0.06,-1.02,0.08,29.33,1.34,0.89,1.08
114037,0.05,-1.00,0.08,29.28,1.87,1.14,1.02
114143,0.05,-1.03,0.08,29.28,1.81,1.07,0.95
114247,0.04,-0.99,0.07,29.28,1.59,0.93,0.82
114352,0.05,-1.03,0.08,29.28,1.35,1.13,1.05
114456,0.06,-1.01,0.08,29.33,1.51,1.00,0.92
114561,0.05,-1.01,0.08,29.38,1.53,0.91,1.15
114665,0.05,-1.02,0.07,29.28,1.31,0.97,1.10
114769,0.05,-1.00,0.07,29.38,1.38,1.01,0.98
114875,0.06,-1.02,0.07,29.24,1.36,1.05,1.15
114979,0.05,-1.00,0.08,29.24,1.42,0.95,1.12
115084,0.05,-1.02,0.07,29.33,1.31,0.89,1.09
115188,0.05,-1.00,0.09,29.28,1.36,0.97,0.76
115293,0.05,-1.01,0.08,29.28,1.31,1.02,0.98
115397,0.05,-1.02,0.07,29.38,1.46,1.03,0.95
115503,0.05,-1.01,0.08,29.33,1.25,1.02,0.85
115607,0.05,-1.03,0.08,29.24,1.24,0.88,0.99
115712,0.05,-0.99,0.07,29.24,1.28,0.77,1.02
115816,0.04,-1.03,0.07,29.28,1.24,1.00,1.06
115920,0.05,-1.00,0.08,29.28,1.05,0.95,0.88
116025,0.05,-1.02,0.08,29.28,1.34,1.02,1.03
116129,0.05,-1.01,0.09,29.33,1.21,0.89,0.82
116235,0.05,-1.01,0.08,29.28,1.27,0.98,0.99
116339,0.06,-1.02,0.08,29.33,1.20,0.97,1.01
116444,0.05,-0.99,0.07,29.28,1.31,0.90,0.94
116548,0.05,-1.03,0.08,29.33,1.31,0.96,1.02
116653,0.05,-1.00,0.08,29.33,1.20,0.93,0.69
116757,0.05,-1.03,0.09,29.38,1.08,0.95,0.99
116862,0.05,-1.00,0.08,29.33,1.30,1.03,0.97
116967,0.05,-1.01,0.08,29.28,1.34,1.00,0.95
117071,0.06,-1.02,0.08,29.24,1.02,1.08,0.95
117176,0.04,-1.00,0.08,29.38,1.47,1.05,0.85
117280,0.06,-1.02,0.08,29.28,1.09,0.95,1.14
117385,0.05,-1.01,0.07,29.33,1.34,0.92,0.83
117489,0.05,-1.03,0.09,29.28,0.97,0.90,1.07
117595,0.05,-1.00,0.08,29.24,1.43,0.88,0.91
117699,0.05,-1.02,0.08,29.28,1.01,1.02,0.82
117804,0.05,-1.01,0.09,29.28,1.27,0.98,0.91
117908,0.05,-1.00,0.08,29.28,1.20,0.90,1.03
118012,0.05,-1.03,0.08,29.33,1.44,1.11,0.95
118117,0.05,-0.99,0.08,29.24,1.25,1.04,0.99
118221,0.05,-1.03,0.07,29.24,1.39,1.04,1.14
118327,0.05,-1.00,0.08,29.28,1.16,0.85,0.85
118431,0.05,-1.02,0.08,29.38,1.43,1.11,1.20
118536,0.05,-1.01,0.09,29.33,1.25,0.97,1.08
118640,0.05,-1.00,0.08,29.24,1.33,0.96,0.96
118745,0.06,-1.02,0.09,29.33,1.34,1.00,0.91
118849,0.04,-1.00,0.09,29.28,1.29,0.91,0.91
118955,0.05,-1.02,0.08,29.38,1.27,0.96,1.04
119059,0.04,-1.00,0.08,29.38,1.05,0.83,0.92
119163,0.05,-1.03,0.08,29.24,1.55,1.01,0.91
119268,0.05,-1.01,0.08,29.33,1.55,0.88,1.05
119372,0.05,-1.02,0.07,29.38,1.34,1.00,0.89
119477,0.05,-1.02,0.08,29.28,1.06,0.92,0.79
119581,0.05,-1.00,0.07,29.38,1.31,0.87,0.85
119687,0.06,-1.03,0.08,29.24,0.95,0.92,1.13
119791,0.05,-1.00,0.08,29.33,1.43,1.03,0.83
119896,0.05,-1.02,0.07,29.38,1.10,0.83,1.15
120000,0.05,-1.01,0.07,29.28,1.44,1.09,0.98
120104,0.05,-1.02,0.08,29.33,1.26,0.90,0.99
120209,0.05,-1.03,0.08,29.33,1.57,1.03,0.91
120314,0.05,-0.99,0.08,29.28,1.29,1.05,1.04
120419,0.06,-1.03,0.08,29.38,1.31,0.79,1.03
120523,0.05,-1.00,0.09,29.28,1.21,1.05,1.02
120628,0.05,-1.02,0.07,29.33,1.26,1.02,1.02
120732,0.05,-1.01,0.07,29.33,1.19,0.95,1.15
120837,0.05,-1.02,0.08,29.42,1.00,0.98,1.00
120941,0.05,-1.01,0.08,29.28,1.10,1.15,0.89
121047,0.05,-1.01,0.08,29.28,1.04,0.93,0.77
121151,0.05,-1.02,0.07,29.28,1.13,0.78,1.05
121255,0.05,-1.00,0.09,29.33,1.24,1.01,0.75
121360,0.05,-1.02,0.07,29.28,1.41,0.86,0.94
121464,0.05,-1.00,0.08,29.28,1.05,0.92,0.90
121569,0.05,-1.02,0.08,29.33,1.50,1.15,1.02
121673,0.05,-1.01,0.08,29.38,1.14,0.98,0.95
121779,0.05,-1.02,0.08,29.28,1.50,0.85,0.97
121883,0.05,-1.03,0.07,29.33,1.12,0.98,1.02
121988,0.05,-0.99,0.08,29.33,1.49,0.90,1.11
122092,0.05,-1.03,0.08,29.28,1.28,1.01,1.05
122196,0.05,-1.00,0.07,29.38,1.16,1.05,0.92
122301,0.05,-1.02,0.08,29.33,1.27,1.02,1.08
122406,0.05,-1.01,0.08,29.24,1.56,0.92,1.15
122511,0.05,-1.01,0.08,29.38,1.40,0.81,1.09
122615,0.05,-1.02,0.08,29.28,1.40,1.01,0.87
122720,0.04,-1.00,0.08,29.33,1.46,0.96,0.98
122824,0.05,-1.03,0.07,29.33,1.38,1.01,1.09
122929,0.04,-1.00,0.08,29.33,1.27,0.95,1.01
123033,0.05,-1.02,0.08,29.38,1.23,1.05,0.98
123139,0.05,-1.00,0.08,29.33,1.36,0.84,0.83
123243,0.05,-1.02,0.08,29.52,1.20,0.94,1.07
123347,0.05,-1.02,0.09,29.38,1.26,0.91,0.94
123452,0.06,-1.01,0.08,29.38,1.28,0.82,1.00
123556,0.05,-1.02,0.07,29.28,1.52,1.16,1.02
123661,0.05,-1.00,0.08,29.28,1.26,0.82,0.92
123766,0.05,-1.03,0.07,29.28,1.44,0.77,1.04
123871,0.05,-1.00,0.08,29.24,1.09,1.01,0.82
123975,0.05,-1.02,0.08,29.24,1.50,0.97,1.10
124080,0.05,-1.02,0.09,29.38,1.16,1.04,0.85
124184,0.04,-1.01,0.07,29.38,1.37,1.03,1.02
124289,0.05,-1.02,0.08,29.33,1.24,0.85,0.95
124393,0.05,-1.01,0.08,29.33,1.37,0.88,0.89
124498,0.05,-1.03,0.08,29.28,1.07,1.02,1.16
124603,0.05,-0.99,0.07,29.24,1.32,0.89,1.02
124707,0.05,-1.03,0.07,29.28,1.27,1.00,0.98
124812,0.04,-1.02,0.08,29.28,1.31,1.04,0.85
124916,0.05,-1.01,0.08,29.33,1.49,0.85,1.18
125021,0.05,-1.02,0.07,29.28,1.27,1.01,0.89
125125,0.05,-1.00,0.08,29.24,1.52,0.98,1.00
125231,0.05,-1.03,0.07,29.28,1.35,1.03,0.83
125335,0.05,-1.00,0.06,29.28,1.42,1.11,1.03
125440,0.05,-1.02,0.08,29.24,0.98,0.98,1.00
125544,0.05,-1.00,0.08,29.24,1.44,1.06,0.92
125648,0.05,-1.02,0.07,29.19,1.03,1.06,1.00
125753,0.05,-1.01,0.07,29.38,1.44,1.07,1.04
125858,0.05,-1.01,0.08,29.38,1.15,1.10,1.05
125963,0.06,-1.03,0.08,29.24,1.36,0.96,0.90
126067,0.05,-1.00,0.08,29.33,1.36,0.89,0.82
126172,0.05,-1.02,0.07,29.38,1.50,0.90,0.92
126276,0.05,-1.00,0.08,29.28,1.44,1.03,0.99
126381,0.05,-1.02,0.07,29.24,1.47,1.08,1.11
126485,0.05,-1.01,0.08,29.28,1.35,0.98,1.00
126590,0.05,-1.01,0.09,29.38,1.48,1.21,1.10
126695,0.05,-1.03,0.08,29.33,1.50,0.98,0.97
126799,0.05,-0.99,0.08,29.28,1.60,1.09,0.97
126904,0.06,-1.03,0.08,29.24,1.34,0.92,0.95
127008,0.05,-1.00,0.08,29.38,1.28,1.04,0.97
127113,0.05,-1.02,0.08,29.38,1.47,1.20,1.12
127218,0.05,-1.01,0.07,29.28,1.37,0.89,0.80
127323,0.05,-1.01,0.08,29.28,1.44,1.11,1.24
127427,0.06,-1.03,0.08,29.33,1.23,0.96,0.86
127532,0.04,-1.00,0.08,29.24,1.57,0.94,1.11
127636,0.06,-1.03,0.08,29.28,1.21,0.83,1.12
127740,0.05,-0.99,0.08,29.28,1.68,0.84,0.98
127845,0.05,-1.02,0.08,29.33,1.36,1.09,1.00
127950,0.05,-1.01,0.08,29.33,1.32,1.04,0.92
128055,0.05,-1.01,0.09,29.24,1.07,0.98,0.89
128159,0.05,-1.02,0.09,29.38,1.26,1.03,0.95
128264,0.05,-1.01,0.08,29.28,1.21,0.86,1.05
128368,0.05,-1.02,0.08,29.28,1.15,1.13,0.97
128473,0.05,-1.00,0.08,29.33,1.31,0.95,0.84
128578,0.05,-1.02,0.07,29.33,1.26,1.01,0.93
128683,0.04,-1.01,0.08,29.19,1.24,0.88,0.82
128787,0.05,-1.02,0.08,29.19,1.29,1.00,0.92
128891,0.05,-1.01,0.08,29.28,1.46,0.88,0.79
128996,0.05,-1.00,0.08,29.33,1.29,1.06,1.00
129100,0.06,-1.02,0.08,29.33,1.44,0.95,0.85
129205,0.05,-0.99,0.08,29.28,1.24,1.07,0.94
129310,0.05,-1.03,0.08,29.19,1.29,1.05,1.02
129415,0.05,-1.00,0.07,29.28,1.04,1.05,0.95
129519,0.05,-1.02,0.07,29.33,1.35,1.26,1.12
129624,0.06,-1.01,0.08,29.24,1.16,0.74,0.96
129728,0.05,-1.01,0.08,29.28,1.50,0.82,0.85
129832,0.05,-1.02,0.08,29.28,1.21,1.09,1.02
129938,0.05,-1.00,0.07,29.28,1.60,1.10,0.92
130042,0.06,-1.03,0.08,29.33,1.21,0.82,0.97
130147,0.05,-1.00,0.08,29.33,1.60,0.90,1.11
130251,0.05,-1.03,0.08,29.24,1.48,1.10,1.08
130356,0.05,-1.00,0.08,29.19,1.32,1.01,1.01
130460,0.05,-1.02,0.07,29.28,1.36,1.18,1.02
130565,0.05,-1.02,0.09,29.24,1.23,0.98,0.88
130670,0.04,-1.00,0.08,29.33,1.27,0.88,0.95
130775,0.05,-1.03,0.08,29.28,1.19,0.95,1.09
130879,0.05,-1.00,0.08,29.28,1.39,1.01,0.77
130983,0.05,-1.03,0.08,29.28,1.18,0.85,1.04
131088,0.05,-1.01,0.08,29.33,1.34,1.05,0.92
131192,0.05,-1.01,0.08,29.33,1.12,0.98,0.83
131297,0.06,-1.03,0.08,29.28,1.56,0.97,0.89
131402,0.05,-0.99,0.07,29.28,1.28,0.99,0.96
131507,0.05,-1.03,0.08,29.33,1.45,0.97,0.95
131611,0.05,-1.00,0.09,29.28,1.22,0.90,0.80
131716,0.06,-1.03,0.08,29.24,1.44,1.01,1.05
131820,0.05,-1.00,0.09,29.33,1.12,1.05,1.06
131924,0.05,-1.03,0.08,29.19,1.46,0.87,0.98
132030,0.06,-1.01,0.09,29.38,1.14,0.95,0.81
132134,0.05,-1.01,0.07,29.38,1.44,0.98,0.90
132239,0.06,-1.03,0.08,29.33,1.23,0.86,0.79
132343,0.05,-1.00,0.08,29.24,1.53,0.89,0.97
132448,0.06,-1.02,0.08,29.42,1.23,1.10,1.02
132552,0.05,-1.00,0.07,29.28,1.56,0.85,0.90
132657,0.05,-1.03,0.09,29.19,1.30,1.08,1.03
132762,0.05,-1.00,0.09,29.38,1.28,0.82,1.02
132867,0.05,-1.02,0.08,29.28,1.37,1.02,0.94
132971,0.05,-1.03,0.09,29.33,1.22,0.99,0.99
133075,0.05,-1.00,0.08,29.28,1.17,0.95,1.24
133180,0.05,-1.04,0.06,29.19,1.02,0.99,1.13
133284,0.05,-1.00,0.08,29.28,1.32,0.97,0.75
133390,0.05,-1.03,0.08,29.24,1.15,0.95,0.94
133494,0.05,-1.01,0.08,29.24,1.38,0.87,0.91
133599,0.04,-1.02,0.07,29.33,1.24,0.99,1.10
133703,0.05,-1.02,0.08,29.28,1.60,0.91,0.85
133808,0.05,-1.00,0.08,29.24,1.19,1.00,0.89
